order,species,maturity_age_d
Lagomorpha,Bunolagus_monticularis,NA
Rodentia,Bunomys_andrewsi,NA
Rodentia,Bunomys_chrysocomus,NA
Rodentia,Bunomys_coelestis,NA
Rodentia,Bunomys_fratrorum,NA
Rodentia,Bunomys_penitus,NA
Rodentia,Bunomys_prolatus,NA
Primates,Bunopithecus_hoolock,2689.08
Chiroptera,Cheiromeles_parvidens,NA
Chiroptera,Cheiromeles_torquatus,NA
Rodentia,Chelemys_delfini,NA
Rodentia,Chelemys_macronyx,NA
Rodentia,Chelemys_megalonyx,NA
Rodentia,Chibchanomys_orcesi,NA
Rodentia,Chibchanomys_trichotis,NA
Rodentia,Chilomys_instans,NA
Chiroptera,Chilonatalus_micropus,NA
Chiroptera,Chilonatalus_tumidifrons,NA
Soricomorpha,Chimarrogale_hantu,NA
Soricomorpha,Chimarrogale_himalayica,NA
Soricomorpha,Chimarrogale_phaeura,NA
Soricomorpha,Chimarrogale_platycephalus,NA
Soricomorpha,Chimarrogale_styani,NA
Soricomorpha,Chimarrogale_sumatrana,NA
Rodentia,Chinchilla_chinchilla,247.48
Rodentia,Chinchilla_lanigera,222.33
Rodentia,Chinchillula_sahamae,NA
Rodentia,Chionomys_gud,NA
Rodentia,Chionomys_nivalis,371.23
Rodentia,Chionomys_roberti,NA
Chiroptera,Chiroderma_doriae,NA
Chiroptera,Chiroderma_improvisum,NA
Chiroptera,Chiroderma_salvini,NA
Chiroptera,Chiroderma_trinitatum,NA
Chiroptera,Chiroderma_villosum,NA
Rodentia,Chiromyscus_chiropus,NA
Chiroptera,Chironax_melanocephalus,NA
Didelphimorphia,Chironectes_minimus,344.87
Rodentia,Chiropodomys_calamianensis,NA
Rodentia,Chiropodomys_gliroides,NA
Rodentia,Chiropodomys_karlkoopmani,NA
Rodentia,Chiropodomys_major,NA
Rodentia,Chiropodomys_muroides,NA
Rodentia,Chiropodomys_pusillus,NA
Primates,Chiropotes_albinasus,NA
Primates,Chiropotes_chiropotes,NA
Primates,Chiropotes_israelita,NA
Primates,Chiropotes_satanas,NA
Primates,Chiropotes_utahickae,NA
Rodentia,Chiruromys_forbesi,NA
Rodentia,Chiruromys_lamia,NA
Rodentia,Chiruromys_vates,NA
Cingulata,Chlamyphorus_truncatus,NA
Primates,Chlorocebus_aethiops,NA
Primates,Chlorocebus_cynosuros,NA
Primates,Chlorocebus_djamdjamensis,NA
Primates,Chlorocebus_pygerythrus,NA
Primates,Chlorocebus_sabaeus,NA
Primates,Chlorocebus_tantalus,NA
Afrosoricida,Chlorotalpa_duthieae,NA
Diprotodontia,Burramys_parvus,376.36
Cingulata,Cabassous_centralis,NA
Cingulata,Cabassous_chacoensis,NA
Cingulata,Cabassous_tatouay,NA
Cingulata,Cabassous_unicinctus,NA
Primates,Cacajao_calvus,1262.74
Primates,Cacajao_melanocephalus,NA
Paucituberculata,Caenolestes_caniventer,NA
Paucituberculata,Caenolestes_condorensis,NA
Paucituberculata,Caenolestes_convelatus,NA
Paucituberculata,Caenolestes_fuliginosus,NA
Afrosoricida,Calcochloris_leucorhinus,NA
Afrosoricida,Calcochloris_obtusirostris,NA
Afrosoricida,Calcochloris_tytonis,NA
Primates,Callicebus_baptista,NA
Primates,Callicebus_barbarabrownae,NA
Primates,Callicebus_bernhardi,NA
Primates,Callicebus_brunneus,NA
Primates,Callicebus_caligatus,NA
Primates,Callicebus_cinerascens,NA
Primates,Callicebus_coimbrai,NA
Artiodactyla,Capra_nubiana,NA
Artiodactyla,Capra_pyrenaica,NA
Artiodactyla,Capra_sibirica,NA
Artiodactyla,Capra_walie,NA
Artiodactyla,Capreolus_capreolus,400.97
Artiodactyla,Capreolus_pygargus,908.84
Artiodactyla,Capricornis_crispus,988.23
Artiodactyla,Capricornis_milneedwardsii,NA
Artiodactyla,Capricornis_rubidus,NA
Artiodactyla,Capricornis_sumatraensis,NA
Artiodactyla,Capricornis_swinhoei,NA
Artiodactyla,Capricornis_thar,NA
Lagomorpha,Caprolagus_hispidus,NA
Rodentia,Capromys_gundlachianus,NA
Rodentia,Capromys_pilorides,314.64
Carnivora,Caracal_caracal,437.27
Rodentia,Cardiocranius_paradoxus,NA
Chiroptera,Cardioderma_cor,NA
Chiroptera,Carollia_brevicauda,NA
Chiroptera,Carollia_castanea,NA
Chiroptera,Carollia_colombiana,NA
Chiroptera,Carollia_perspicillata,298.14
Chiroptera,Carollia_sowelli,NA
Chiroptera,Carollia_subrufa,NA
Afrosoricida,Carpitalpa_arendsi,NA
Rodentia,Carpomys_melanurus,NA
Rodentia,Carpomys_phaeurus,NA
Rodentia,Carterodon_sulcidens,NA
Rodentia,Caryomys_eva,NA
Rodentia,Caryomys_inez,NA
Chiroptera,Casinycteris_argynnis,NA
Rodentia,Castor_canadensis,663.02
Rodentia,Castor_fiber,1034.61
Artiodactyla,Catagonus_wagneri,821.58
Carnivora,Catopuma_badia,NA
Carnivora,Catopuma_temminckii,NA
Rodentia,Cavia_aperea,67.46
Rodentia,Cavia_fulgida,NA
Rodentia,Cavia_intermedia,NA
Rodentia,Cavia_magna,NA
Rodentia,Cavia_porcellus,68.59
Rodentia,Cavia_tschudii,NA
Primates,Cebus_albifrons,1501.69
Primates,Cebus_apella,1760.81
Primates,Cebus_capucinus,2134.73
Primates,Cebus_kaapori,NA
Primates,Cebus_libidinosus,NA
Primates,Cebus_nigritus,2134.73
Primates,Cebus_olivaceus,2525.48
Primates,Cebus_xanthosternos,NA
Chiroptera,Centronycteris_centralis,NA
Chiroptera,Centronycteris_maximiliani,NA
Chiroptera,Centurio_senex,NA
Artiodactyla,Cephalophus_adersi,NA
Artiodactyla,Cephalophus_brookei,NA
Artiodactyla,Cephalophus_callipygus,NA
Soricomorpha,Crocidura_horsfieldii,NA
Soricomorpha,Crocidura_hutanis,NA
Soricomorpha,Crocidura_ichnusae,NA
Soricomorpha,Crocidura_indochinensis,NA
Soricomorpha,Crocidura_jacksoni,NA
Soricomorpha,Crocidura_jenkinsi,NA
Soricomorpha,Crocidura_jouvenetae,NA
Soricomorpha,Crocidura_katinka,NA
Soricomorpha,Crocidura_kivuana,NA
Soricomorpha,Crocidura_lamottei,NA
Soricomorpha,Crocidura_lanosa,NA
Soricomorpha,Crocidura_lasiura,NA
Soricomorpha,Crocidura_latona,NA
Soricomorpha,Crocidura_lea,NA
Soricomorpha,Crocidura_lepidura,NA
Soricomorpha,Crocidura_leucodon,107.16
Soricomorpha,Crocidura_levicula,NA
Soricomorpha,Crocidura_littoralis,NA
Soricomorpha,Crocidura_longipes,NA
Soricomorpha,Crocidura_lucina,NA
Soricomorpha,Crocidura_ludia,NA
Soricomorpha,Crocidura_luna,NA
Soricomorpha,Crocidura_lusitania,NA
Soricomorpha,Crocidura_macarthuri,NA
Soricomorpha,Crocidura_macmillani,NA
Soricomorpha,Crocidura_macowi,NA
Soricomorpha,Crocidura_malayana,NA
Soricomorpha,Crocidura_manengubae,NA
Soricomorpha,Crocidura_maquassiensis,NA
Soricomorpha,Crocidura_mariquensis,NA
Soricomorpha,Crocidura_maurisca,NA
Soricomorpha,Crocidura_maxi,NA
Soricomorpha,Crocidura_mindorus,NA
Soricomorpha,Crocidura_miya,NA
Soricomorpha,Crocidura_monax,NA
Soricomorpha,Crocidura_monticola,NA
Soricomorpha,Crocidura_montis,NA
Soricomorpha,Crocidura_muricauda,NA
Soricomorpha,Crocidura_musseri,NA
Soricomorpha,Crocidura_mutesae,NA
Soricomorpha,Crocidura_nana,NA
Soricomorpha,Crocidura_nanilla,NA
Soricomorpha,Crocidura_negligens,NA
Soricomorpha,Crocidura_negrina,NA
Soricomorpha,Crocidura_nicobarica,NA
Soricomorpha,Crocidura_nigeriae,NA
Soricomorpha,Crocidura_nigricans,NA
Soricomorpha,Crocidura_nigripes,NA
Soricomorpha,Crocidura_nigrofusca,NA
Soricomorpha,Crocidura_nimbae,NA
Soricomorpha,Crocidura_niobe,NA
Soricomorpha,Crocidura_obscurior,NA
Chiroptera,Chalinolobus_nigrogriseus,NA
Chiroptera,Chalinolobus_picatus,NA
Chiroptera,Chalinolobus_tuberculatus,NA
Primates,Cheirogaleus_adipicaudatus,NA
Primates,Cheirogaleus_crossleyi,NA
Primates,Cheirogaleus_major,420.91
Primates,Cheirogaleus_medius,413.84
Primates,Cheirogaleus_minusculus,NA
Primates,Cheirogaleus_ravus,NA
Primates,Cheirogaleus_sibreei,NA
Afrosoricida,Chlorotalpa_sclateri,NA
Soricomorpha,Chodsigoa_caovansunga,NA
Soricomorpha,Chodsigoa_hypsibia,NA
Soricomorpha,Chodsigoa_lamula,NA
Soricomorpha,Chodsigoa_parca,NA
Soricomorpha,Chodsigoa_parva,NA
Soricomorpha,Chodsigoa_salenskii,NA
Soricomorpha,Chodsigoa_smithii,NA
Soricomorpha,Chodsigoa_sodalis,NA
Chiroptera,Choeroniscus_godmani,NA
Chiroptera,Choeroniscus_minor,NA
Chiroptera,Choeroniscus_periosus,NA
Chiroptera,Choeronycteris_mexicana,NA
Pilosa,Choloepus_didactylus,1262.74
Pilosa,Choloepus_hoffmanni,1473.2
Carnivora,Chrotogale_owstoni,NA
Rodentia,Chrotomys_gonzalesi,NA
Rodentia,Chrotomys_mindorensis,NA
Rodentia,Chrotomys_silaceus,NA
Rodentia,Chrotomys_whiteheadi,NA
Chiroptera,Chrotopterus_auritus,NA
Afrosoricida,Chrysochloris_asiatica,NA
Afrosoricida,Chrysochloris_stuhlmanni,NA
Afrosoricida,Chrysochloris_visagiei,NA
Carnivora,Chrysocyon_brachyurus,420.91
Afrosoricida,Chrysospalax_trevelyani,NA
Afrosoricida,Chrysospalax_villosus,NA
Chiroptera,Cistugo_lesueuri,NA
Chiroptera,Cistugo_seabrae,NA
Carnivora,Civettictis_civetta,286.24
Rodentia,Clidomys_osborni,NA
Chiroptera,Cloeotis_percivali,NA
Rodentia,Clyomys_bishopi,NA
Rodentia,Clyomys_laticeps,NA
Rodentia,Coccymys_albidens,NA
Rodentia,Coccymys_ruemmleri,NA
Chiroptera,Coelops_frithii,NA
Chiroptera,Coelops_robinsoni,NA
Rodentia,Coendou_bicolor,666.44
Rodentia,Coendou_nycthemera,NA
Rodentia,Coendou_prehensilis,631.2
Rodentia,Coendou_rothschildi,NA
Chiroptera,Coleura_afra,NA
Chiroptera,Coleura_seychellensis,NA
Primates,Colobus_angolensis,NA
Primates,Colobus_guereza,1929.19
Primates,Colobus_polykomos,1629.84
Primates,Colobus_satanas,NA
Primates,Colobus_vellerosus,NA
Rodentia,Colomys_goslingi,NA
Soricomorpha,Condylura_cristata,304.16
Carnivora,Conepatus_chinga,NA
Carnivora,Conepatus_humboldtii,NA
Carnivora,Conepatus_leuconotus,340.6
Carnivora,Conepatus_semistriatus,NA
Soricomorpha,Congosorex_polli,NA
Soricomorpha,Congosorex_verheyeni,NA
Rodentia,Conilurus_albipes,NA
Rodentia,Conilurus_penicillatus,NA
Artiodactyla,Connochaetes_gnou,965.63
Rodentia,Dasymys_montanus,NA
Rodentia,Dasymys_nudipes,NA
Rodentia,Dasymys_rufulus,NA
Rodentia,Dasymys_rwandae,NA
Rodentia,Dasymys_sua,NA
Rodentia,Dasyprocta_azarae,NA
Rodentia,Dasyprocta_coibae,NA
Rodentia,Dasyprocta_cristata,NA
Rodentia,Dasyprocta_fuliginosa,NA
Rodentia,Dasyprocta_guamara,NA
Rodentia,Dasyprocta_kalinowskii,NA
Rodentia,Dasyprocta_leporina,NA
Rodentia,Dasyprocta_mexicana,NA
Rodentia,Dasyprocta_prymnolopha,NA
Rodentia,Dasyprocta_punctata,NA
Rodentia,Dasyprocta_ruatanica,NA
Cingulata,Dasypus_hybridus,NA
Cingulata,Dasypus_kappleri,NA
Cingulata,Dasypus_novemcinctus,511.16
Cingulata,Dasypus_pilosus,NA
Cingulata,Dasypus_sabanicola,NA
Chiroptera,Eumops_patagonicus,NA
Chiroptera,Eumops_perotis,NA
Chiroptera,Eumops_trumbulli,NA
Chiroptera,Eumops_underwoodi,NA
Rodentia,Euneomys_chinchilloides,NA
Rodentia,Euneomys_fossor,NA
Rodentia,Euneomys_mordax,NA
Rodentia,Euneomys_petersoni,NA
Primates,Euoticus_elegantulus,NA
Primates,Euoticus_pallidus,NA
Rodentia,Eupetaurus_cinereus,NA
Cingulata,Euphractus_sexcinctus,283.18
Carnivora,Eupleres_goudotii,NA
Soricomorpha,Euroscaptor_grandis,NA
Soricomorpha,Euroscaptor_klossi,NA
Soricomorpha,Euroscaptor_longirostris,NA
Soricomorpha,Euroscaptor_micrura,NA
Soricomorpha,Euroscaptor_mizura,NA
Soricomorpha,Euroscaptor_parvidens,NA
Rodentia,Euryzygomatomys_spinosus,NA
Rodentia,Exilisciurus_concinnus,NA
Artiodactyla,Connochaetes_taurinus,841.82
Chiroptera,Cormura_brevirostris,NA
Chiroptera,Corynorhinus_mexicanus,NA
Chiroptera,Corynorhinus_rafinesquii,210.45
Chiroptera,Corynorhinus_townsendii,NA
Rodentia,Coryphomys_buehleri,NA
Chiroptera,Craseonycteris_thonglongyai,NA
Rodentia,Crateromys_australis,NA
Rodentia,Crateromys_heaneyi,NA
Rodentia,Crateromys_paulus,NA
Rodentia,Crateromys_schadenbergi,NA
Rodentia,Cratogeomys_castanops,NA
Rodentia,Cratogeomys_fumosus,NA
Rodentia,Cratogeomys_goldmani,NA
Rodentia,Cratogeomys_gymnurus,NA
Rodentia,Cratogeomys_merriami,NA
Rodentia,Cratogeomys_neglectus,NA
Rodentia,Cratogeomys_tylorhinus,NA
Rodentia,Cratogeomys_zinseri,NA
Rodentia,Cremnomys_cutchicus,NA
Rodentia,Cremnomys_elvira,NA
Rodentia,Cricetomys_ansorgei,NA
Rodentia,Cricetomys_emini,NA
Rodentia,Cricetomys_gambianus,177.08
Rodentia,Cricetomys_kivuensis,NA
Rodentia,Cricetulus_alticola,NA
Soricomorpha,Crocidura_tanakae,NA
Soricomorpha,Crocidura_tansaniana,NA
Soricomorpha,Crocidura_tarella,NA
Soricomorpha,Crocidura_tarfayensis,NA
Soricomorpha,Crocidura_telfordi,NA
Soricomorpha,Crocidura_tenuis,NA
Soricomorpha,Crocidura_thalia,NA
Soricomorpha,Crocidura_theresae,NA
Soricomorpha,Crocidura_thomensis,NA
Soricomorpha,Crocidura_trichura,NA
Soricomorpha,Crocidura_turba,NA
Soricomorpha,Crocidura_ultima,NA
Soricomorpha,Crocidura_usambarae,NA
Soricomorpha,Crocidura_viaria,NA
Soricomorpha,Crocidura_virgata,NA
Soricomorpha,Crocidura_voi,NA
Soricomorpha,Crocidura_vorax,NA
Soricomorpha,Crocidura_vosmaeri,NA
Soricomorpha,Crocidura_watasei,NA
Soricomorpha,Crocidura_whitakeri,NA
Soricomorpha,Crocidura_wimmeri,NA
Soricomorpha,Crocidura_wuchihensis,NA
Soricomorpha,Crocidura_xantippe,NA
Soricomorpha,Crocidura_yankariensis,NA
Soricomorpha,Crocidura_zaphiri,NA
Soricomorpha,Crocidura_zarudnyi,NA
Soricomorpha,Crocidura_zimmeri,NA
Soricomorpha,Crocidura_zimmermanni,NA
Carnivora,Crocuta_crocuta,789.54
Carnivora,Crossarchus_alexandri,NA
Carnivora,Crossarchus_ansorgei,NA
Carnivora,Crossarchus_obscurus,278.42
Carnivora,Crossarchus_platycephalus,NA
Rodentia,Crossomys_moncktoni,NA
Rodentia,Crunomys_celebensis,NA
Rodentia,Crunomys_fallax,NA
Rodentia,Crunomys_melanius,NA
Rodentia,Crunomys_suncoides,NA
Afrosoricida,Cryptochloris_wintoni,NA
Afrosoricida,Cryptochloris_zyli,NA
Rodentia,Cryptomys_amatus,NA
Rodentia,Cryptomys_anselli,NA
Rodentia,Cryptomys_bocagei,NA
Rodentia,Cryptomys_damarensis,NA
Rodentia,Cryptomys_darlingi,NA
Rodentia,Cryptomys_foxi,NA
Rodentia,Cryptomys_hottentotus,472.6
Rodentia,Cryptomys_kafuensis,NA
Rodentia,Cryptomys_mechowi,NA
Rodentia,Cryptomys_ochraceocinereus,NA
Rodentia,Cryptomys_zechi,NA
Carnivora,Cryptoprocta_ferox,1262.74
Soricomorpha,Cryptotis_alticola,NA
Soricomorpha,Cryptotis_brachyonyx,NA
Soricomorpha,Cryptotis_colombiana,NA
Soricomorpha,Cryptotis_endersi,NA
Soricomorpha,Cryptotis_equatoris,NA
Soricomorpha,Cryptotis_goldmani,NA
Soricomorpha,Cryptotis_goodwini,NA
Soricomorpha,Cryptotis_gracilis,NA
Soricomorpha,Cryptotis_griseoventris,NA
Soricomorpha,Cryptotis_hondurensis,NA
Soricomorpha,Cryptotis_magna,NA
Soricomorpha,Cryptotis_mayensis,NA
Soricomorpha,Cryptotis_medellinia,NA
Soricomorpha,Cryptotis_mera,NA
Soricomorpha,Cryptotis_meridensis,NA
Soricomorpha,Cryptotis_merriami,NA
Soricomorpha,Cryptotis_mexicana,NA
Soricomorpha,Cryptotis_montivaga,NA
Soricomorpha,Cryptotis_nelsoni,NA
Soricomorpha,Cryptotis_nigrescens,NA
Soricomorpha,Cryptotis_obscura,NA
Soricomorpha,Cryptotis_orophila,NA
Soricomorpha,Cryptotis_parva,35.44
Soricomorpha,Cryptotis_peregrina,NA
Soricomorpha,Cryptotis_peruviensis,NA
Soricomorpha,Cryptotis_phillipsii,NA
Soricomorpha,Cryptotis_squamipes,NA
Soricomorpha,Cryptotis_tamensis,NA
Soricomorpha,Cryptotis_thomasi,NA
Soricomorpha,Cryptotis_tropicalis,NA
Rodentia,Ctenodactylus_gundi,169.03
Rodentia,Ctenodactylus_vali,340.64
Rodentia,Ctenomys_argentinus,NA
Rodentia,Ctenomys_australis,NA
Rodentia,Ctenomys_azarae,NA
Rodentia,Ctenomys_bergi,NA
Rodentia,Ctenomys_boliviensis,NA
Rodentia,Ctenomys_bonettoi,NA
Rodentia,Ctenomys_brasiliensis,NA
Rodentia,Ctenomys_budini,NA
Rodentia,Ctenomys_colburni,NA
Rodentia,Ctenomys_coludo,NA
Rodentia,Ctenomys_conoveri,NA
Rodentia,Ctenomys_coyhaiquensis,NA
Rodentia,Ctenomys_dorbignyi,NA
Rodentia,Ctenomys_dorsalis,NA
Rodentia,Ctenomys_emilianus,NA
Rodentia,Ctenomys_famosus,NA
Rodentia,Ctenomys_flamarioni,NA
Rodentia,Ctenomys_fochi,NA
Rodentia,Ctenomys_fodax,NA
Rodentia,Ctenomys_frater,NA
Rodentia,Ctenomys_fulvus,NA
Rodentia,Ctenomys_goodfellowi,NA
Rodentia,Ctenomys_haigi,NA
Rodentia,Ctenomys_johannis,NA
Rodentia,Ctenomys_juris,NA
Rodentia,Ctenomys_knighti,NA
Rodentia,Ctenomys_lami,NA
Rodentia,Ctenomys_latro,NA
Rodentia,Ctenomys_leucodon,NA
Rodentia,Ctenomys_lewisi,NA
Rodentia,Ctenomys_magellanicus,NA
Rodentia,Ctenomys_maulinus,NA
Rodentia,Ctenomys_mendocinus,NA
Rodentia,Ctenomys_minutus,NA
Rodentia,Ctenomys_occultus,NA
Rodentia,Ctenomys_opimus,365
Rodentia,Ctenomys_osvaldoreigi,NA
Rodentia,Ctenomys_pearsoni,NA
Rodentia,Ctenomys_perrensi,NA
Rodentia,Ctenomys_peruanus,365
Rodentia,Ctenomys_pilarensis,NA
Rodentia,Ctenomys_pontifex,NA
Rodentia,Ctenomys_porteousi,NA
Rodentia,Ctenomys_pundti,NA
Rodentia,Ctenomys_rionegrensis,NA
Rodentia,Ctenomys_roigi,NA
Rodentia,Ctenomys_saltarius,NA
Rodentia,Ctenomys_scagliai,NA
Rodentia,Ctenomys_sericeus,NA
Rodentia,Ctenomys_sociabilis,NA
Rodentia,Ctenomys_steinbachi,NA
Rodentia,Ctenomys_sylvanus,NA
Rodentia,Ctenomys_talarum,213.2
Rodentia,Ctenomys_torquatus,NA
Rodentia,Ctenomys_tuconax,NA
Rodentia,Ctenomys_tucumanus,NA
Rodentia,Ctenomys_tulduco,NA
Rodentia,Ctenomys_validus,NA
Rodentia,Ctenomys_viperinus,NA
Rodentia,Ctenomys_yolandae,NA
Rodentia,Cuniculus_paca,335.48
Rodentia,Cuniculus_taczanowskii,NA
Carnivora,Cuon_alpinus,374.18
Rodentia,Cuscomys_ashaninka,NA
Rodentia,Cuscomys_oblativa,NA
Pilosa,Cyclopes_didactylus,NA
Carnivora,Cynictis_penicillata,350.57
Dermoptera,Cynocephalus_volans,NA
Carnivora,Cynogale_bennettii,NA
Chiroptera,Cynomops_abrasus,NA
Chiroptera,Cynomops_greenhalli,NA
Chiroptera,Cynomops_mexicanus,NA
Chiroptera,Cynomops_paranus,NA
Chiroptera,Cynomops_planirostris,NA
Rodentia,Cynomys_gunnisoni,395.29
Rodentia,Cynomys_leucurus,413.84
Rodentia,Cynomys_ludovicianus,696.9
Rodentia,Cynomys_mexicanus,NA
Rodentia,Cynomys_parvidens,371.23
Chiroptera,Cynopterus_brachyotis,251.71
Chiroptera,Cynopterus_horsfieldii,NA
Chiroptera,Cynopterus_luzoniensis,NA
Chiroptera,Cynopterus_minutus,NA
Chiroptera,Cynopterus_nusatenggara,NA
Chiroptera,Cynopterus_sphinx,312.99
Chiroptera,Cynopterus_titthaecheilus,NA
Carnivora,Cystophora_cristata,1262.74
Chiroptera,Cyttarops_alecto,NA
Rodentia,Dacnomys_millardi,NA
Rodentia,Dactylomys_boliviensis,NA
Rodentia,Dactylomys_dactylinus,NA
Rodentia,Dactylomys_peruanus,NA
Diprotodontia,Dactylopsila_megalura,NA
Diprotodontia,Dactylopsila_palpator,NA
Diprotodontia,Dactylopsila_tatei,NA
Diprotodontia,Dactylopsila_trivirgata,NA
Artiodactyla,Dama_dama,543.28
Artiodactyla,Damaliscus_korrigum,1094.37
Artiodactyla,Damaliscus_lunatus,665.3
Artiodactyla,Damaliscus_pygargus,620.76
Artiodactyla,Damaliscus_superstes,NA
Dasyuromorphia,Dasycercus_cristicauda,364.12
Dasyuromorphia,Dasykaluta_rosamondae,324.38
Rodentia,Dasymys_alleni,NA
Rodentia,Dasymys_cabrali,NA
Rodentia,Dasymys_foxi,NA
Rodentia,Dasymys_incomtus,72.41
Cingulata,Dasypus_septemcinctus,NA
Cingulata,Dasypus_yepesi,NA
Dasyuromorphia,Dasyuroides_byrnei,299.95
Dasyuromorphia,Dasyurus_albopunctatus,NA
Dasyuromorphia,Dasyurus_geoffroii,417.36
Dasyuromorphia,Dasyurus_hallucatus,374.16
Dasyuromorphia,Dasyurus_maculatus,374.39
Dasyuromorphia,Dasyurus_spartacus,NA
Dasyuromorphia,Dasyurus_viverrinus,372.1
Primates,Daubentonia_madagascariensis,834.72
Rodentia,Delanymys_brooksi,NA
Chiroptera,Eptesicus_japonensis,NA
Rodentia,Dipodillus_rupicola,NA
Rodentia,Dipodillus_simoni,97.02
Rodentia,Dipodillus_somalicus,NA
Rodentia,Dipodillus_stigmonyx,NA
Rodentia,Dipodillus_zakariai,NA
Rodentia,Dipodomys_agilis,210
Rodentia,Dipodomys_californicus,NA
Rodentia,Dipodomys_compactus,NA
Rodentia,Dipodomys_deserti,50.88
Rodentia,Dipodomys_elator,NA
Rodentia,Dipodomys_gravipes,NA
Rodentia,Dipodomys_heermanni,53.13
Rodentia,Dipodomys_ingens,NA
Rodentia,Dipodomys_merriami,67.11
Rodentia,Dipodomys_microps,147.92
Rodentia,Dipodomys_nelsoni,NA
Rodentia,Dipodomys_nitratoides,95.24
Rodentia,Dipodomys_ordii,86.77
Rodentia,Dipodomys_panamintinus,NA
Rodentia,Dipodomys_phillipsii,NA
Rodentia,Dipodomys_simulans,NA
Rodentia,Dipodomys_spectabilis,310.33
Rodentia,Dipodomys_stephensi,NA
Rodentia,Dipodomys_venustus,NA
Rodentia,Dipus_sagitta,NA
Diprotodontia,Distoechurus_pennatus,NA
Chiroptera,Dobsonia_anderseni,NA
Chiroptera,Dobsonia_beauforti,NA
Chiroptera,Dobsonia_chapmani,NA
Chiroptera,Dobsonia_crenulata,NA
Chiroptera,Dobsonia_emersa,NA
Chiroptera,Dobsonia_exoleta,NA
Chiroptera,Dobsonia_inermis,NA
Chiroptera,Dobsonia_magna,755.15
Chiroptera,Dobsonia_minor,NA
Chiroptera,Dobsonia_moluccensis,714.83
Chiroptera,Dobsonia_pannietensis,NA
Chiroptera,Dobsonia_peronii,NA
Chiroptera,Dobsonia_praedatrix,NA
Chiroptera,Dobsonia_viridis,NA
Rodentia,Dolichotis_patagonum,216.03
Rodentia,Dolichotis_salinicola,NA
Carnivora,Dologale_dybowskii,NA
Artiodactyla,Dorcatragus_megalotis,NA
Diprotodontia,Dorcopsis_atrata,517.3
Diprotodontia,Dorcopsis_hageni,517.3
Diprotodontia,Dorcopsis_luctuosa,513.75
Diprotodontia,Dorcopsis_muelleri,NA
Diprotodontia,Dorcopsulus_macleayi,NA
Diprotodontia,Dorcopsulus_vanheurni,NA
Rodentia,Dremomys_everetti,NA
Rodentia,Dremomys_gularis,NA
Rodentia,Dremomys_lokriah,NA
Rodentia,Dremomys_pernyi,NA
Rodentia,Dremomys_pyrrhomerus,NA
Rodentia,Dremomys_rufigenis,NA
Microbiotheria,Dromiciops_gliroides,556.85
Rodentia,Dryomys_laniger,NA
Rodentia,Dryomys_niethammeri,NA
Rodentia,Dryomys_nitedula,NA
Sirenia,Dugong_dugon,3775.76
Carnivora,Dusicyon_australis,NA
Chiroptera,Dyacopterus_brooksi,NA
Chiroptera,Dyacopterus_spadiceus,NA
Soricomorpha,Dymecodon_pilirostris,NA
Rodentia,Echimys_chrysurus,NA
Rodentia,Echimys_saturnus,NA
Rodentia,Echimys_semivillosus,NA
Rodentia,Echinoprocta_rufescens,NA
Afrosoricida,Echinops_telfairi,278.42
Erinaceomorpha,Echinosorex_gymnura,NA
Rodentia,Echiothrix_centrosa,NA
Rodentia,Echiothrix_leucura,NA
Peramelemorphia,Echymipera_clara,NA
Peramelemorphia,Echymipera_davidi,NA
Peramelemorphia,Echymipera_echinista,NA
Peramelemorphia,Echymipera_kalubu,NA
Peramelemorphia,Echymipera_rufescens,NA
Chiroptera,Ectophylla_alba,NA
Chiroptera,Eidolon_dupreanum,NA
Chiroptera,Eidolon_helvum,NA
Carnivora,Eira_barbara,766.15
Artiodactyla,Elaphodus_cephalophus,631.37
Artiodactyla,Elaphurus_davidianus,NA
Rodentia,Elasmodontomys_obliquus,NA
Macroscelidea,Elephantulus_brachyrhynchus,NA
Macroscelidea,Elephantulus_edwardii,NA
Macroscelidea,Elephantulus_fuscipes,NA
Carnivora,Enhydra_lutris,1022.33
Rodentia,Eoglaucomys_fimbriatus,NA
Rodentia,Eolagurus_luteus,24.91
Rodentia,Eolagurus_przewalskii,NA
Chiroptera,Eonycteris_major,NA
Chiroptera,Eonycteris_robusta,NA
Chiroptera,Eonycteris_spelaea,357.41
Rodentia,Eospalax_fontanierii,NA
Rodentia,Eospalax_rothschildi,NA
Rodentia,Eospalax_smithii,NA
Rodentia,Eothenomys_cachinus,NA
Rodentia,Eothenomys_chinensis,NA
Rodentia,Eothenomys_custos,NA
Rodentia,Eothenomys_melanogaster,NA
Rodentia,Eothenomys_miletus,NA
Rodentia,Eothenomys_olitor,NA
Rodentia,Eothenomys_proditor,NA
Rodentia,Eothenomys_wardi,NA
Rodentia,Eozapus_setchuanus,NA
Soricomorpha,Episoriculus_caudatus,NA
Soricomorpha,Episoriculus_fumidus,NA
Soricomorpha,Episoriculus_leucops,NA
Soricomorpha,Episoriculus_macrurus,NA
Rodentia,Epixerus_ebii,NA
Chiroptera,Epomophorus_angolensis,NA
Chiroptera,Epomophorus_crypturus,NA
Chiroptera,Epomophorus_gambianus,NA
Chiroptera,Epomophorus_grandis,NA
Chiroptera,Epomophorus_labiatus,NA
Chiroptera,Epomophorus_minimus,NA
